method,path_depth,has_auth,status_code,response_ms,hour,is_admin_path,is_debug_path,is_error,bola_suspected,label_id,label_name
1,2,0,401,85.512,16,0,0,1,0,2,jwt_bypass
0,1,1,200,35.629,1,0,0,0,0,0,normal
0,2,0,401,57.619,9,0,0,1,0,0,normal
0,6,1,200,18.615,2,0,0,1,0,7,path_traversal
0,3,0,400,58.251,23,0,0,1,0,5,sql_injection
1,2,0,429,34.764,7,0,0,1,0,6,rate_abuse
0,2,0,403,122.864,14,1,0,1,0,3,admin_access
3,3,1,200,78.78,1,0,0,0,0,0,normal
0,1,0,200,19.069,13,0,0,0,0,0,normal
0,2,0,404,69.937,4,0,0,1,0,0,normal
0,6,0,404,135.982,19,0,0,1,0,7,path_traversal
1,2,1,200,59.334,14,0,0,0,0,0,normal
1,4,1,200,59.602,22,0,0,0,0,0,normal
0,4,1,200,9.802,9,0,0,0,0,0,normal
3,4,1,201,48.035,17,0,0,0,0,0,normal
0,4,1,404,43.623,12,0,0,1,0,0,normal
0,5,0,200,47.672,23,0,0,1,0,7,path_traversal
0,2,1,200,206.919,6,0,0,0,0,0,normal
3,1,0,400,27.216,15,0,0,1,0,0,normal
2,3,1,200,1.551,19,0,0,0,0,0,normal
0,2,1,200,51.532,11,0,0,0,1,1,bola
2,4,1,200,15.444,23,0,0,0,0,0,normal
1,2,0,200,108.836,21,0,0,1,0,2,jwt_bypass
0,4,1,401,51.999,14,0,0,1,0,0,normal
4,2,1,401,8.513,3,0,0,1,0,0,normal
0,3,0,400,54.575,16,0,0,1,0,0,normal
1,2,0,429,9.431,17,0,0,1,0,6,rate_abuse
0,3,1,400,75.358,12,0,0,1,0,0,normal
2,1,1,204,20.33,19,0,0,0,0,0,normal
1,4,0,400,68.73,13,0,0,1,0,0,normal
1,2,0,200,34.403,5,0,0,1,0,2,jwt_bypass
1,2,0,200,48.952,20,0,0,0,0,0,normal
1,2,0,429,19.667,5,0,0,1,0,6,rate_abuse
1,1,1,200,96.315,21,0,0,0,0,0,normal
0,4,0,404,105.231,8,0,0,1,0,7,path_traversal
1,1,1,204,129.944,18,0,0,0,0,0,normal
0,1,1,200,12.071,9,0,0,0,0,0,normal
3,3,0,422,10.6,2,0,0,1,0,0,normal
0,4,1,200,48.986,5,0,0,0,0,0,normal
0,1,1,200,282.364,10,0,0,0,0,0,normal
0,2,1,200,69.14,9,0,0,0,1,1,bola
0,1,0,200,169.853,16,0,0,0,0,0,normal
0,1,1,400,550.335,13,0,0,1,0,5,sql_injection
1,1,0,500,34.996,20,0,0,1,0,5,sql_injection
0,3,1,403,74.249,20,0,0,0,1,1,bola
0,2,1,403,164.639,16,0,0,0,1,1,bola
0,3,0,500,316.789,15,0,0,1,0,5,sql_injection
0,6,0,404,23.567,23,0,0,1,0,7,path_traversal
0,1,1,422,274.838,21,0,0,1,0,0,normal
0,3,1,200,4.25,15,0,0,0,1,1,bola
0,3,1,200,63.705,13,0,0,0,1,1,bola
0,1,1,200,9.99,8,0,0,0,0,0,normal
3,4,1,400,48.704,12,0,0,1,0,0,normal
4,1,1,200,105.835,10,0,0,0,0,0,normal
1,2,0,200,16.588,1,0,0,1,0,6,rate_abuse
1,2,0,200,96.365,15,0,0,1,0,2,jwt_bypass
1,1,0,200,23.765,4,0,0,1,0,5,sql_injection
0,2,0,403,105.637,23,1,0,1,0,3,admin_access
0,2,1,201,13.346,4,0,0,0,0,0,normal
0,1,1,200,339.229,12,0,0,0,0,0,normal
0,2,1,200,155.817,15,0,0,0,0,0,normal
1,2,0,401,27.851,13,0,0,1,0,6,rate_abuse
0,2,1,200,0.558,12,0,0,0,0,0,normal
1,2,0,200,32.768,4,0,0,1,0,6,rate_abuse
0,2,0,401,228.136,5,1,0,1,0,3,admin_access
1,1,1,200,152.734,14,0,0,0,0,0,normal
0,3,1,200,73.563,5,0,0,0,1,1,bola
1,2,0,429,19.56,8,0,0,1,0,6,rate_abuse
0,3,0,201,152.193,8,0,0,0,0,0,normal
2,2,0,200,40.284,17,0,0,0,0,0,normal
1,2,0,429,18.534,10,0,0,1,0,6,rate_abuse
0,3,1,500,11.245,0,0,0,1,0,5,sql_injection
0,1,1,200,18.354,17,0,0,0,0,0,normal
0,3,0,200,117.019,14,0,0,0,0,0,normal
0,4,1,200,23.202,2,0,0,0,0,0,normal
2,2,1,201,19.818,13,0,0,0,0,0,normal
2,2,1,200,3.347,11,0,0,0,0,0,normal
0,3,0,200,15.482,15,0,0,0,0,0,normal
0,2,1,200,74.952,2,0,0,0,0,0,normal
1,4,1,200,146.432,13,0,0,0,0,0,normal
0,1,1,200,284.098,0,0,0,0,0,0,normal
0,3,1,200,69.391,16,0,0,0,0,0,normal
4,4,1,200,58.538,16,0,0,0,0,0,normal
1,3,1,200,269.405,17,0,0,1,0,5,sql_injection
3,3,1,200,5.578,16,0,0,0,0,0,normal
0,2,1,201,89.932,8,0,0,0,0,0,normal
0,1,1,400,36.568,16,0,0,1,0,5,sql_injection
0,3,1,403,22.657,10,0,0,0,1,1,bola
1,2,0,200,107.593,22,0,0,1,0,2,jwt_bypass
0,2,0,403,8.192,22,1,0,1,0,3,admin_access
0,3,1,200,25.4,22,0,0,0,0,0,normal
0,2,1,200,58.356,6,0,0,0,1,1,bola
0,2,0,403,127.862,15,1,0,1,0,3,admin_access
3,2,0,200,8.146,19,0,0,0,0,0,normal
1,2,1,200,29.136,7,0,0,0,0,0,normal
1,2,1,200,243.182,10,0,0,0,0,0,normal
0,1,1,400,31.968,1,0,0,1,0,0,normal
0,2,1,200,78.476,6,0,0,0,0,0,normal
4,2,0,200,11.095,4,0,0,0,0,0,normal
2,1,1,200,58.282,5,0,0,0,0,0,normal
0,3,0,400,3.496,4,0,0,1,0,5,sql_injection
0,2,1,200,28.712,19,0,0,0,1,1,bola
1,3,0,200,96.317,14,0,0,0,0,0,normal
1,4,1,200,200.857,10,0,0,0,0,0,normal
0,5,1,200,101.498,13,0,0,1,0,7,path_traversal
0,2,1,403,141.123,4,0,0,0,1,1,bola
0,8,0,200,84.786,10,0,0,1,0,7,path_traversal
1,1,1,200,141.024,20,0,0,0,0,0,normal
1,2,0,401,81.25,15,0,0,1,0,2,jwt_bypass
0,3,0,403,108.701,7,1,0,1,0,3,admin_access
1,2,0,401,5.786,15,0,0,1,0,6,rate_abuse
0,3,1,200,18.516,6,0,0,0,0,0,normal
2,4,1,200,185.649,6,0,0,0,0,0,normal
0,2,1,401,170.814,2,1,0,1,0,3,admin_access
1,3,1,404,15.899,22,0,0,1,0,0,normal
1,4,1,200,66.819,21,0,0,0,0,0,normal
2,4,1,200,25.128,13,0,0,0,0,0,normal
2,4,1,200,161.781,15,0,0,0,0,0,normal
0,3,0,403,24.361,19,1,0,1,0,3,admin_access
1,1,1,200,47.146,14,0,0,0,0,0,normal
1,4,1,200,156.557,7,0,0,0,0,0,normal
0,2,0,200,255.035,13,0,1,0,0,4,debug_access
0,1,1,200,88.1,2,0,0,0,0,0,normal
2,4,1,200,15.651,9,0,0,0,0,0,normal
2,4,1,404,94.772,0,0,0,1,0,0,normal
3,1,1,401,186.834,7,0,0,1,0,0,normal
1,2,1,200,274.089,5,0,0,0,0,0,normal
1,1,1,204,28.786,17,0,0,0,0,0,normal
2,4,1,201,53.361,15,0,0,0,0,0,normal
0,1,1,200,187.642,13,0,0,0,0,0,normal
1,2,0,200,42.267,20,0,0,1,0,2,jwt_bypass
2,1,1,200,22.716,6,0,0,0,0,0,normal
1,1,1,200,45.646,9,0,0,0,0,0,normal
1,2,0,401,20.617,1,0,0,1,0,2,jwt_bypass
0,1,1,200,53.381,7,0,0,0,0,0,normal
1,2,0,200,79.385,2,0,0,1,0,2,jwt_bypass
1,2,0,429,23.292,8,0,0,1,0,6,rate_abuse
0,3,1,403,162.985,15,0,0,0,1,1,bola
0,2,1,200,69.716,13,0,0,0,1,1,bola
0,2,1,200,38.962,16,0,0,0,0,0,normal
0,2,0,404,13.242,19,0,1,0,0,4,debug_access
3,4,1,200,91.896,13,0,0,0,0,0,normal
0,1,1,200,90.956,21,0,0,0,0,0,normal
1,2,0,429,36.25,17,0,0,1,0,6,rate_abuse
0,4,0,200,45.129,0,0,0,0,0,0,normal
0,3,1,200,125.557,6,0,0,0,0,0,normal
1,4,0,200,32.482,19,0,0,0,0,0,normal
1,2,0,200,8.483,20,0,0,1,0,6,rate_abuse
1,2,0,200,218.924,10,0,0,0,0,0,normal
1,2,0,401,26.627,4,0,0,1,0,6,rate_abuse
0,2,1,204,125.12,21,0,0,0,0,0,normal
0,4,0,200,89.372,19,0,0,0,0,0,normal
1,2,0,401,9.067,4,0,0,1,0,6,rate_abuse
0,2,1,200,14.061,0,0,0,0,0,0,normal
0,1,1,422,13.561,4,0,0,1,0,0,normal
1,2,0,200,41.096,13,0,0,1,0,2,jwt_bypass
0,2,0,404,153.225,8,0,1,0,0,4,debug_access
0,2,1,500,15.596,3,0,0,1,0,5,sql_injection
0,4,0,400,5.348,5,0,0,1,0,7,path_traversal
0,1,1,200,24.395,6,0,0,0,0,0,normal
1,2,0,200,71.734,15,0,0,1,0,2,jwt_bypass
0,4,1,200,66.568,21,0,0,0,0,0,normal
1,2,0,403,18.975,6,0,0,1,0,2,jwt_bypass
1,2,0,401,117.046,1,0,0,1,0,2,jwt_bypass
0,1,0,200,12.05,20,0,0,0,0,0,normal
0,3,1,200,81.157,23,0,0,0,0,0,normal
1,2,0,429,32.899,11,0,0,1,0,6,rate_abuse
0,1,1,400,177.635,15,0,0,1,0,0,normal
0,3,0,201,56.138,2,0,0,0,0,0,normal
0,1,1,200,187.546,14,0,0,0,0,0,normal
0,2,0,404,123.145,5,0,1,0,0,4,debug_access
1,3,1,200,384.572,1,0,0,0,0,0,normal
0,3,1,200,19.442,20,0,0,0,1,1,bola
0,1,1,422,6.198,0,0,0,1,0,0,normal
0,2,1,200,39.28,4,0,0,0,1,1,bola
0,1,0,200,10.845,17,0,0,0,0,0,normal
1,3,1,200,127.415,22,0,0,0,0,0,normal
0,3,0,200,92.021,6,0,0,0,0,0,normal
0,2,1,200,61.139,5,0,0,0,0,0,normal
2,3,0,200,53.826,22,0,0,0,0,0,normal
4,2,1,200,13.593,5,0,0,0,0,0,normal
0,4,1,422,198.74,17,0,0,1,0,0,normal
1,2,0,401,64.23,16,0,0,1,0,2,jwt_bypass
1,2,0,429,9.053,7,0,0,1,0,6,rate_abuse
0,2,0,200,2.268,1,0,1,0,0,4,debug_access
0,1,1,422,108.539,13,0,0,1,0,0,normal
0,2,0,200,33.577,4,0,0,0,0,0,normal
0,4,1,200,67.771,7,0,0,0,0,0,normal
1,2,0,401,14.298,11,0,0,1,0,6,rate_abuse
0,3,1,201,147.448,11,0,0,0,0,0,normal
0,2,1,404,242.764,21,0,0,1,0,0,normal
1,4,1,200,122.182,6,0,0,0,0,0,normal
1,2,0,401,25.433,3,0,0,1,0,6,rate_abuse
0,1,1,200,115.442,8,0,0,0,0,0,normal
0,2,1,401,206.398,1,1,0,1,0,3,admin_access
0,4,1,201,359.618,0,0,0,0,0,0,normal
1,4,1,200,14.23,9,0,0,0,0,0,normal
0,3,1,200,31.228,9,0,0,0,1,1,bola
0,1,1,200,101.912,21,0,0,0,0,0,normal
0,2,1,204,36.209,23,0,0,0,0,0,normal
2,3,1,422,41.555,15,0,0,1,0,0,normal
1,1,0,200,50.972,19,0,0,0,0,0,normal
0,4,1,201,23.117,9,0,0,0,0,0,normal
1,2,0,403,10.114,14,0,0,1,0,2,jwt_bypass
0,2,0,200,37.589,23,0,1,0,0,4,debug_access
0,2,0,200,86.561,1,0,1,0,0,4,debug_access
1,3,0,400,102.928,18,0,0,1,0,0,normal
2,2,0,200,32.661,7,0,0,0,0,0,normal
0,1,0,500,11.872,20,0,0,1,0,5,sql_injection
0,2,1,200,15.22,3,0,0,0,0,0,normal
0,1,1,200,88.07,3,0,0,0,0,0,normal
0,2,1,200,49.244,11,0,0,0,0,0,normal
1,3,0,200,30.752,4,0,0,0,0,0,normal
1,2,0,429,37.028,0,0,0,1,0,6,rate_abuse
0,3,1,200,141.688,18,0,0,0,0,0,normal
4,4,1,200,60.406,3,0,0,0,0,0,normal
0,2,1,401,9.473,5,1,0,1,0,3,admin_access
0,2,1,200,82.518,12,0,0,0,1,1,bola
1,1,1,401,51.615,2,0,0,1,0,0,normal
0,2,0,403,73.555,20,1,0,1,0,3,admin_access
1,1,0,400,239.006,11,0,0,1,0,5,sql_injection
2,4,1,400,16.66,9,0,0,1,0,0,normal
0,3,0,200,66.317,16,0,0,0,0,0,normal
1,4,0,200,1.65,20,0,0,0,0,0,normal
1,2,0,200,218.034,10,0,0,1,0,5,sql_injection
0,3,1,200,14.121,5,0,0,0,0,0,normal
0,3,1,200,104.481,6,0,0,0,1,1,bola
1,2,0,200,26.093,8,0,0,1,0,2,jwt_bypass
1,1,0,200,90.514,12,0,0,0,0,0,normal
0,2,1,403,107.748,22,1,0,1,0,3,admin_access
2,3,1,400,36.809,22,0,0,1,0,0,normal
1,4,1,200,120.299,15,0,0,0,0,0,normal
0,4,0,200,67.601,6,0,0,0,0,0,normal
0,1,1,404,112.275,8,0,0,1,0,0,normal
1,2,0,429,6.913,3,0,0,1,0,6,rate_abuse
0,3,1,204,43.341,19,0,0,0,0,0,normal
0,2,1,403,31.593,17,0,0,0,1,1,bola
0,2,0,404,101.397,16,0,1,0,0,4,debug_access
0,1,1,422,122.14,15,0,0,1,0,0,normal
0,1,0,404,19.786,6,0,0,1,0,0,normal
3,3,1,200,32.964,8,0,0,0,0,0,normal
1,3,1,204,16.966,8,0,0,0,0,0,normal
4,4,1,200,45.05,21,0,0,0,0,0,normal
0,4,1,200,38.495,16,0,0,0,0,0,normal
0,4,1,400,291.8,8,0,0,1,0,7,path_traversal
0,1,0,422,42.069,10,0,0,1,0,0,normal
1,2,0,401,36.054,20,0,0,1,0,2,jwt_bypass
0,4,1,200,119.226,23,0,0,0,0,0,normal
2,4,1,422,29.85,7,0,0,1,0,0,normal
2,3,1,201,30.519,23,0,0,0,0,0,normal
0,1,1,400,45.954,8,0,0,1,0,0,normal
1,2,0,401,25.655,2,0,0,1,0,6,rate_abuse
1,1,1,201,126.606,8,0,0,0,0,0,normal
1,3,1,200,11.667,11,0,0,0,0,0,normal
0,1,1,204,47.13,12,0,0,0,0,0,normal
0,4,0,200,17.135,17,0,0,0,0,0,normal
0,2,1,403,115.11,5,0,0,0,1,1,bola
0,3,1,200,85.211,6,0,0,0,0,0,normal
0,2,0,200,104.842,4,0,0,0,0,0,normal
0,8,0,404,217.086,8,0,0,1,0,7,path_traversal
3,2,1,201,12.863,1,0,0,0,0,0,normal
1,2,0,429,27.78,19,0,0,1,0,6,rate_abuse
0,3,1,200,25.379,6,0,0,0,0,0,normal
0,2,0,200,38.299,20,0,1,0,0,4,debug_access
0,2,1,201,27.056,19,0,0,0,0,0,normal
1,2,0,401,25.09,18,0,0,1,0,2,jwt_bypass
0,2,0,404,49.51,10,0,1,0,0,4,debug_access
1,4,1,200,169.689,16,0,0,0,0,0,normal
0,3,0,200,158.903,2,0,0,1,0,5,sql_injection
0,3,1,403,19.494,0,0,0,0,1,1,bola
0,1,0,200,13.706,6,0,0,0,0,0,normal
1,1,1,200,86.594,21,0,0,0,0,0,normal
0,3,1,200,201.881,15,0,0,0,0,0,normal
1,4,0,201,72.654,7,0,0,0,0,0,normal
0,2,0,404,124.274,21,0,1,0,0,4,debug_access
1,1,0,200,163.451,4,0,0,1,0,5,sql_injection
1,4,1,200,65.08,18,0,0,0,0,0,normal
0,3,1,401,118.504,22,0,0,1,0,0,normal
0,3,1,200,100.097,18,0,0,0,1,1,bola
1,2,0,429,11.878,20,0,0,1,0,6,rate_abuse
0,2,0,401,47.874,8,1,0,1,0,3,admin_access
0,4,0,400,140.968,7,0,0,1,0,7,path_traversal
0,2,1,200,27.009,6,0,0,0,1,1,bola
0,3,1,401,151.983,16,0,0,1,0,0,normal
0,3,1,201,119.035,14,0,0,0,0,0,normal
1,2,1,200,103.898,23,0,0,0,0,0,normal
0,2,1,404,209.647,6,0,0,1,0,0,normal
1,2,0,200,39.933,8,0,0,1,0,2,jwt_bypass
0,2,1,200,15.74,18,0,0,0,0,0,normal
0,2,0,201,60.243,4,0,0,0,0,0,normal
1,2,0,429,34.616,21,0,0,1,0,6,rate_abuse
0,3,1,200,167.032,0,0,0,0,0,0,normal
0,2,1,401,32.57,5,1,0,1,0,3,admin_access
1,1,1,200,43.741,10,0,0,0,0,0,normal
1,2,0,401,83.576,8,0,0,1,0,2,jwt_bypass
1,2,0,200,21.453,18,0,0,1,0,2,jwt_bypass
1,2,0,401,105.428,16,0,0,1,0,2,jwt_bypass
1,2,0,429,17.006,0,0,0,1,0,6,rate_abuse
0,1,1,200,165.014,1,0,0,0,0,0,normal
1,2,1,401,45.295,1,0,0,1,0,0,normal
2,3,0,400,120.429,8,0,0,1,0,0,normal
0,2,1,200,1.367,10,0,0,0,0,0,normal
1,2,0,200,38.631,19,0,0,1,0,6,rate_abuse
1,1,1,200,206.228,8,0,0,0,0,0,normal
0,2,1,403,165.965,1,0,0,0,1,1,bola
0,1,1,204,29.429,9,0,0,0,0,0,normal
0,3,1,400,110.556,8,0,0,1,0,0,normal
1,2,0,403,108.449,18,0,0,1,0,2,jwt_bypass
1,2,0,401,20.995,17,0,0,1,0,6,rate_abuse
1,2,0,401,15.646,18,0,0,1,0,6,rate_abuse
0,1,1,404,3.318,23,0,0,1,0,0,normal
2,4,1,200,1.594,14,0,0,0,0,0,normal
1,3,0,200,25.78,22,0,0,0,0,0,normal
1,3,1,200,26.812,7,0,0,0,0,0,normal
0,2,0,404,6.293,4,0,1,0,0,4,debug_access
0,1,0,200,109.945,7,0,0,0,0,0,normal
1,2,0,429,22.87,20,0,0,1,0,6,rate_abuse
0,2,1,200,241.784,12,0,0,0,0,0,normal
1,2,0,429,38.839,18,0,0,1,0,6,rate_abuse
0,8,0,404,20.045,14,0,0,1,0,7,path_traversal
2,2,0,200,222.75,19,0,0,0,0,0,normal
0,4,1,200,15.786,23,0,0,0,0,0,normal
1,2,0,401,26.346,20,0,0,1,0,6,rate_abuse
1,2,0,401,9.371,15,0,0,1,0,6,rate_abuse
0,2,1,403,215.913,10,1,0,1,0,3,admin_access
0,3,0,400,112.379,13,0,0,1,0,0,normal
1,3,1,200,63.408,7,0,0,0,0,0,normal
0,3,1,200,181.634,15,0,0,0,1,1,bola
0,3,1,200,81.66,22,0,0,0,0,0,normal
0,2,0,200,12.864,16,0,1,0,0,4,debug_access
1,1,1,200,1.476,20,0,0,0,0,0,normal
0,3,1,200,65.871,12,0,0,0,1,1,bola
4,2,0,200,1.618,7,0,0,0,0,0,normal
1,2,0,200,2.29,6,0,0,0,0,0,normal
3,4,1,200,73.558,18,0,0,0,0,0,normal
0,4,1,200,16.072,23,0,0,0,0,0,normal
0,4,1,200,42.038,10,0,0,0,0,0,normal
0,3,1,200,134.661,2,0,0,0,0,0,normal
0,3,0,401,116.156,4,0,0,1,0,0,normal
0,3,1,200,105.022,12,0,0,0,0,0,normal
0,1,1,201,161.374,3,0,0,0,0,0,normal
1,2,0,401,10.153,5,0,0,1,0,6,rate_abuse
0,3,0,200,105.383,20,0,0,0,0,0,normal
1,1,0,200,84.524,13,0,0,0,0,0,normal
0,2,0,204,18.145,5,0,0,0,0,0,normal
0,4,1,200,0.251,19,0,0,1,0,7,path_traversal
1,2,0,429,13.532,21,0,0,1,0,6,rate_abuse
0,3,1,201,38.397,10,0,0,0,0,0,normal
1,4,1,200,193.043,10,0,0,0,0,0,normal
0,2,1,200,39.971,5,0,0,0,0,0,normal
1,2,1,200,205.26,10,0,0,0,0,0,normal
1,2,0,429,28.815,10,0,0,1,0,6,rate_abuse
0,1,1,200,101.665,22,0,0,0,0,0,normal
1,3,0,400,17.941,23,0,0,1,0,5,sql_injection
4,3,0,404,14.681,16,0,0,1,0,0,normal
2,1,1,201,159.889,2,0,0,0,0,0,normal
0,4,1,200,141.468,3,0,0,0,0,0,normal
0,1,1,200,203.843,18,0,0,0,0,0,normal
0,4,1,200,17.846,14,0,0,0,0,0,normal
0,2,0,200,62.256,7,0,0,0,0,0,normal
2,4,0,404,83.66,15,0,0,1,0,0,normal
0,1,1,201,156.3,18,0,0,0,0,0,normal
1,2,0,401,121.775,4,0,0,1,0,0,normal
0,3,1,200,113.4,6,0,0,0,0,0,normal
1,2,0,200,8.177,16,0,0,1,0,6,rate_abuse
0,3,1,400,10.556,13,0,0,1,0,0,normal
0,1,1,400,215.718,8,0,0,1,0,5,sql_injection
0,2,0,200,21.573,11,0,1,0,0,4,debug_access
2,2,1,200,64.726,6,0,0,0,0,0,normal
0,3,1,200,341.597,2,0,0,0,1,1,bola
0,2,0,200,72.891,9,0,1,0,0,4,debug_access
0,3,1,400,61.59,7,0,0,1,0,5,sql_injection
1,2,0,403,74.824,14,0,0,1,0,2,jwt_bypass
0,2,1,200,5.903,18,0,0,0,0,0,normal
0,1,1,201,358.075,6,0,0,0,0,0,normal
0,1,1,200,6.76,19,0,0,0,0,0,normal
0,3,1,200,3.236,1,0,0,0,1,1,bola
0,2,1,200,316.82,22,0,0,0,1,1,bola
1,2,1,404,84.521,23,0,0,1,0,0,normal
3,3,1,200,0.039,17,0,0,0,0,0,normal
0,2,1,200,110.636,14,0,0,0,0,0,normal
0,4,1,204,215.772,12,0,0,0,0,0,normal
0,2,1,200,152.304,1,0,0,0,1,1,bola
1,2,0,401,63.834,3,0,0,1,0,2,jwt_bypass
0,1,0,401,120.699,13,0,0,1,0,0,normal
0,4,1,400,0.549,19,0,0,1,0,0,normal
0,1,1,200,59.498,8,0,0,0,0,0,normal
0,2,1,200,212.859,6,0,0,0,0,0,normal
0,8,0,400,246.496,18,0,0,1,0,7,path_traversal
0,4,0,200,57.238,19,0,0,0,0,0,normal
1,1,1,200,111.874,4,0,0,0,0,0,normal
0,3,1,204,6.624,10,0,0,0,0,0,normal
0,3,1,403,38.112,14,0,0,0,1,1,bola
0,4,1,200,119.174,5,0,0,0,0,0,normal
1,2,0,403,111.53,8,0,0,1,0,2,jwt_bypass
0,3,1,400,17.232,12,0,0,1,0,5,sql_injection
3,4,1,401,22.767,23,0,0,1,0,0,normal
0,1,1,422,97.294,4,0,0,1,0,0,normal
1,3,1,200,51.745,13,0,0,0,0,0,normal
0,2,1,200,65.002,3,0,0,0,0,0,normal
0,2,0,200,72.329,22,0,1,0,0,4,debug_access
1,2,0,401,28.241,22,0,0,1,0,2,jwt_bypass
0,1,1,404,276.733,10,0,0,1,0,0,normal
1,4,0,200,73.61,6,0,0,0,0,0,normal
0,1,1,404,176.544,2,0,0,1,0,0,normal
1,2,0,403,36.674,23,0,0,1,0,2,jwt_bypass
0,3,1,200,15.347,14,0,0,0,1,1,bola
3,2,1,404,40.856,7,0,0,1,0,0,normal
0,2,0,200,70.204,20,0,1,0,0,4,debug_access
1,2,0,200,22.349,5,0,0,1,0,6,rate_abuse
2,3,1,200,109.993,16,0,0,0,0,0,normal
0,1,1,200,52.687,4,0,0,0,0,0,normal
1,2,0,200,22.449,15,0,0,1,0,6,rate_abuse
0,3,0,403,44.782,10,1,0,1,0,3,admin_access
0,3,1,403,28.495,15,0,0,0,1,1,bola
0,3,1,200,11.896,14,0,0,0,1,1,bola
0,4,1,400,46.998,13,0,0,1,0,0,normal
0,2,1,200,1.49,18,0,0,0,0,0,normal
0,1,0,200,47.933,15,0,0,0,0,0,normal
1,2,0,200,35.015,9,0,0,1,0,6,rate_abuse
0,2,1,200,337.796,17,0,0,0,0,0,normal
0,1,0,200,3.678,10,0,0,0,0,0,normal
0,2,1,200,342.602,16,0,0,0,0,0,normal
0,3,1,403,130.233,23,0,0,0,1,1,bola
2,2,1,200,41.505,5,0,0,0,0,0,normal
1,2,0,200,39.188,21,0,0,1,0,2,jwt_bypass
0,4,1,400,15.745,13,0,0,1,0,0,normal
0,2,1,200,82.678,11,0,0,0,1,1,bola
2,4,0,204,81.422,10,0,0,0,0,0,normal
0,2,1,200,63.626,14,0,0,0,1,1,bola
0,4,0,200,195.478,16,0,0,0,0,0,normal
0,8,1,404,51.385,8,0,0,1,0,7,path_traversal
0,4,0,201,31.547,17,0,0,0,0,0,normal
3,4,1,200,258.593,11,0,0,0,0,0,normal
0,1,1,401,13.86,2,0,0,1,0,0,normal
1,3,1,204,147.719,14,0,0,0,0,0,normal
0,1,1,200,188.701,10,0,0,0,0,0,normal
0,2,1,401,4.857,17,0,0,1,0,0,normal
0,2,1,401,6.967,16,1,0,1,0,3,admin_access
0,2,1,200,128.817,3,0,0,0,1,1,bola
0,4,0,404,105.328,3,0,0,1,0,7,path_traversal
0,2,1,403,77.313,7,1,0,1,0,3,admin_access
0,4,1,200,49.898,17,0,0,0,0,0,normal
1,2,0,404,83.398,18,0,0,1,0,0,normal
3,2,1,200,163.588,9,0,0,0,0,0,normal
1,2,0,429,19.474,13,0,0,1,0,6,rate_abuse
4,1,0,200,17.054,5,0,0,0,0,0,normal
1,2,0,200,24.874,21,0,0,1,0,6,rate_abuse
1,1,0,400,35.789,19,0,0,1,0,5,sql_injection
1,2,0,429,13.657,0,0,0,1,0,6,rate_abuse
0,2,0,200,74.55,6,1,0,1,0,3,admin_access
1,2,0,401,67.196,16,0,0,1,0,2,jwt_bypass
1,1,1,200,57.145,16,0,0,1,0,5,sql_injection
0,2,1,401,12.75,15,1,0,1,0,3,admin_access
1,2,0,403,32.039,5,0,0,1,0,2,jwt_bypass
1,1,1,200,83.561,3,0,0,0,0,0,normal
0,4,1,200,10.299,7,0,0,0,0,0,normal
0,4,0,400,7.41,18,0,0,1,0,0,normal
1,2,0,500,58.126,19,0,0,1,0,5,sql_injection
1,2,0,200,11.933,11,0,0,1,0,2,jwt_bypass
1,2,0,429,32.252,4,0,0,1,0,6,rate_abuse
3,4,0,200,51.497,23,0,0,0,0,0,normal
1,2,0,429,35.97,22,0,0,1,0,6,rate_abuse
0,4,1,200,31.069,22,0,0,0,0,0,normal
0,3,1,200,44.699,14,0,0,0,0,0,normal
1,2,0,400,449.032,13,0,0,1,0,5,sql_injection
1,2,0,429,20.966,5,0,0,1,0,6,rate_abuse
0,4,0,200,49.376,13,0,0,1,0,7,path_traversal
1,2,0,200,34.842,12,0,0,1,0,6,rate_abuse
4,2,0,200,0.588,11,0,0,0,0,0,normal
0,3,1,403,42.3,14,0,0,0,1,1,bola
0,2,1,204,144.548,18,0,0,0,0,0,normal
0,2,0,200,10.129,12,0,1,0,0,4,debug_access
1,2,0,429,31.613,7,0,0,1,0,6,rate_abuse
0,4,1,200,13.947,8,0,0,0,0,0,normal
0,1,0,200,85.56,21,0,0,0,0,0,normal
0,4,1,200,196.825,8,0,0,0,0,0,normal
1,4,1,200,18.041,16,0,0,0,0,0,normal
0,1,1,404,65.276,5,0,0,1,0,0,normal
0,4,1,400,144.494,5,0,0,1,0,0,normal
0,3,0,400,200.805,19,0,0,1,0,0,normal
0,2,1,200,61.34,7,0,0,0,0,0,normal
1,1,0,200,66.918,12,0,0,0,0,0,normal
0,2,0,200,33.754,23,0,0,0,0,0,normal
0,3,1,403,38.356,9,0,0,0,1,1,bola
0,3,1,200,140.703,6,0,0,0,0,0,normal
3,3,0,200,41.68,11,0,0,0,0,0,normal
0,4,0,200,42.91,14,0,0,0,0,0,normal
0,1,1,204,163.213,12,0,0,0,0,0,normal
0,2,1,201,49.455,17,0,0,0,0,0,normal
0,3,1,200,51.251,18,0,0,0,0,0,normal
1,1,1,200,37.793,23,0,0,0,0,0,normal
3,1,1,204,18.315,23,0,0,0,0,0,normal
1,3,1,400,142.426,20,0,0,1,0,5,sql_injection
0,3,1,403,94.245,0,0,0,0,1,1,bola
0,1,1,200,238.148,2,0,0,0,0,0,normal
